dealer_id,state,dealer_link,avg_rating,nr_reviews,inventory_size,inventory_link,registration_date
9f718e20-8276-4eef-b44d-b23b04690129,HI,https://www.cars.com/dealers/177075/excellent-auto-center/,,2,103,https://www.cars.com/dealers/177075/excellent-auto-center/inventory/,2010-11-01
77a0b248-a54d-474e-89c3-5799e7c98535,HI,https://www.cars.com/dealers/193983/choice-automotive-hawaii/,4.8,92,100,https://www.cars.com/dealers/193983/choice-automotive-hawaii/inventory/,2009-02-01
f7e1b60c-62f8-4192-bab3-16176ee191c5,HI,https://www.cars.com/dealers/26106/honda-windward/,4.9,1226,245,https://www.cars.com/dealers/26106/honda-windward/inventory/,2003-11-01
41f473d7-3d9b-438a-b940-5a71b6519724,HI,https://www.cars.com/dealers/85962/king-windward-nissan/,4.8,92,19,https://www.cars.com/dealers/85962/king-windward-nissan/inventory/,2013-02-01
b9e983e1-dcb9-4331-b497-91f4a6ac0d78,HI,https://www.cars.com/dealers/26133/pacific-honda/,3.8,252,149,https://www.cars.com/dealers/26133/pacific-honda/inventory/,2014-06-01
fba1a046-d8b2-49ce-bf69-7f893297f8bb,HI,https://www.cars.com/dealers/161175/tony-hyundai/,4.9,2129,,,2012-04-01
c1087055-8b81-4442-bb74-ef5402a14cb8,HI,https://www.cars.com/dealers/26082/tony-honda/,4.9,204,41,https://www.cars.com/dealers/26082/tony-honda/inventory/,2011-01-01
7c0e30da-40a3-4a09-bfe1-d35d46ec9cce,HI,https://www.cars.com/dealers/85969/tony-volkswagen/,4.7,196,,,2012-04-01
ca5fa151-28b0-4904-8ca9-95b9e8b37a0f,HI,https://www.cars.com/dealers/85967/tony-nissan/,4.9,1304,,,2010-10-01
6f250f35-3060-4f87-b6c6-4f06284bbf66,HI,https://www.cars.com/dealers/211622/servco-chevrolet-waipahu/,3.6,32,142,https://www.cars.com/dealers/211622/servco-chevrolet-waipahu/inventory/,2022-08-01
0ea7ed93-0cc0-4cc2-a6ca-fcd04ede0e98,HI,https://www.cars.com/dealers/186274/servco-lexus-honolulu/,4.7,40,183,https://www.cars.com/dealers/186274/servco-lexus-honolulu/inventory/,2020-07-01
1dcc063c-2798-4343-a982-40b9cd2d91c5,HI,https://www.cars.com/dealers/26136/bmw-of-honolulu/,4.4,384,134,https://www.cars.com/dealers/26136/bmw-of-honolulu/inventory/,2005-03-01
af520925-4278-4a54-a4f3-aa3fead6716d,HI,https://www.cars.com/dealers/26130/mercedes-benz-of-honolulu/,4.9,582,107,https://www.cars.com/dealers/26130/mercedes-benz-of-honolulu/inventory/,2022-08-01
89568344-6a15-45a8-b38c-3d61fb4d294e,ID,https://www.cars.com/dealers/6059696/peak-auto-sales-llc/,,,15,https://www.cars.com/dealers/6059696/peak-auto-sales-llc/inventory/,
a1d96530-a2a5-47d7-aaf1-a9977862e82d,ID,https://www.cars.com/dealers/23350/phil-meador-toyota/,,392,107,https://www.cars.com/dealers/23350/phil-meador-toyota/inventory/,2021-04-01
9362bedd-7e1e-4f2b-8522-5142b82e80b7,ID,https://www.cars.com/dealers/156755/lithia-chrysler-jeep-dodge-ram-of-pocatello/,,156,186,https://www.cars.com/dealers/156755/lithia-chrysler-jeep-dodge-ram-of-pocatello/inventory/,2022-07-01
9987b4df-7dfe-409b-9638-af987b7fb2ec,ID,https://www.cars.com/dealers/5385020/motor-city-idaho/,,2,7,https://www.cars.com/dealers/5385020/motor-city-idaho/inventory/,2018-12-01
8038cf37-8a06-4ce5-90aa-2b5430c469b9,ID,https://www.cars.com/dealers/6040906/tadd-jenkins-ford/,,,143,https://www.cars.com/dealers/6040906/tadd-jenkins-ford/inventory/,
c2a284fa-75db-4e51-92e3-5665fb09af3c,ID,https://www.cars.com/dealers/5379717/21st-century-auto-sales/,,4,267,https://www.cars.com/dealers/5379717/21st-century-auto-sales/inventory/,2018-03-01
a1b2063d-c0d2-4dda-8730-bc8e928004cb,ID,https://www.cars.com/dealers/5390095/gable-auto-sales/,,,15,https://www.cars.com/dealers/5390095/gable-auto-sales/inventory/,2019-09-01
cc238ea0-7138-4702-a423-968887945cfb,ID,https://www.cars.com/dealers/180933/caribou-ford/,,12,82,https://www.cars.com/dealers/180933/caribou-ford/inventory/,2019-03-01
7818d60c-d9d9-4030-81d5-5637ac0e7444,ID,https://www.cars.com/dealers/23391/wackerli-buick-cadillac-gmc/,,12,80,https://www.cars.com/dealers/23391/wackerli-buick-cadillac-gmc/inventory/,2022-06-01
d63fa64e-77d5-4e15-b2b8-61cae18eaa82,ID,https://www.cars.com/dealers/5243378/elite-auto-sales/,4.2,184,179,https://www.cars.com/dealers/5243378/elite-auto-sales/inventory/,2014-09-01
e8fc9b0c-6fb3-4a56-a042-d5048508d484,ID,https://www.cars.com/dealers/5349158/sextons-car-collection/,,3,48,https://www.cars.com/dealers/5349158/sextons-car-collection/inventory/,2014-11-01
c85368b3-87a5-4845-b4d5-960f40dc6619,ID,https://www.cars.com/dealers/157393/wackerli-subaru-b-a/,,140,33,https://www.cars.com/dealers/157393/wackerli-subaru-b-a/inventory/,2020-09-01
3dda3451-2815-495d-bb74-77f818a701b7,ID,https://www.cars.com/dealers/197003/woody-smith-hyundai/,,152,39,https://www.cars.com/dealers/197003/woody-smith-hyundai/inventory/,2020-05-01
790c9ea5-3b9f-4cf5-9a8e-53b20cfc2026,ID,https://www.cars.com/dealers/196199/hertz-car-sales-idaho-falls/,,148,49,https://www.cars.com/dealers/196199/hertz-car-sales-idaho-falls/inventory/,2017-09-01
b99a74b6-03d3-412c-9c0e-3a27379d10f1,ID,https://www.cars.com/dealers/2402142/giles-johnson-automart/,,16,29,https://www.cars.com/dealers/2402142/giles-johnson-automart/inventory/,2014-08-01
cc47e10a-93f8-44ae-9db2-48fc8b56c3c5,ID,https://www.cars.com/dealers/5355975/tadd-jenkins-chevrolet/,4.6,60,272,https://www.cars.com/dealers/5355975/tadd-jenkins-chevrolet/inventory/,
3ea8446d-e87e-4138-802e-cee5086b21dd,ID,https://www.cars.com/dealers/156040/west-motor-ford/,,12,47,https://www.cars.com/dealers/156040/west-motor-ford/inventory/,2021-03-01
35aefe9e-7bc6-471f-b6f9-2a922b9ded9c,ID,https://www.cars.com/dealers/156092/west-motor-company/,,32,123,https://www.cars.com/dealers/156092/west-motor-company/inventory/,2018-11-01
d5f89b5d-d6b4-4500-a03a-03b38092aef5,ID,https://www.cars.com/dealers/157535/taylor-chevrolet/,5.0,44,54,https://www.cars.com/dealers/157535/taylor-chevrolet/inventory/,2016-12-01
bc9fb653-c8e3-4227-8bfe-c3d250469bc8,ID,https://www.cars.com/dealers/5394334/liberty-gmc/,4.2,8,104,https://www.cars.com/dealers/5394334/liberty-gmc/inventory/,2021-03-01
414e7ecc-4187-4a2d-930c-291aa890f8f3,ID,https://www.cars.com/dealers/6039357/goode-motor-ford/,3.9,24,112,https://www.cars.com/dealers/6039357/goode-motor-ford/inventory/,
c66a33dd-1259-41cc-b66e-b661f8aea51d,ID,https://www.cars.com/dealers/5366545/murdock-volkswagen-of-logan/,4.3,72,66,https://www.cars.com/dealers/5366545/murdock-volkswagen-of-logan/inventory/,2022-12-01
56bcb61f-5207-4a5b-89cb-5691fd3e698f,ID,https://www.cars.com/dealers/91862/murdock-hyundai-of-logan/,4.3,606,196,https://www.cars.com/dealers/91862/murdock-hyundai-of-logan/inventory/,2015-06-01
a3776cc1-edf7-4afe-aabb-e780ef24aeb1,ID,https://www.cars.com/dealers/5343137/richs-cars-n-credit/,,152,94,https://www.cars.com/dealers/5343137/richs-cars-n-credit/inventory/,2014-07-01
a1113c7a-22e9-4077-b124-611ed33351bc,ID,https://www.cars.com/dealers/155624/crump-reese-motors/,,24,76,https://www.cars.com/dealers/155624/crump-reese-motors/inventory/,2017-06-01
1a8b05b4-fbc8-4c65-a4de-f47235474504,IL,https://www.cars.com/dealers/5386700/volvo-winnipeg/,4.8,24,,,2019-03-01
dc9b5865-ca62-48b5-9672-eb7d18cfd981,IL,https://www.cars.com/dealers/5386695/three-point-motors/,,,,,2019-03-01
61c301be-fe40-4d27-808c-f5dff4b1b4ee,IL,https://www.cars.com/dealers/5385538/walkers-point-marina/,,,,,2019-01-01
481a0443-2882-4685-aca1-c38d6baab50b,IL,https://www.cars.com/dealers/5385515/ulmer-chevrolet-cadillaca-canadian-business/,,,,,2019-01-01
6f8baeaf-fc0f-4ae5-a2e1-7d49a33e154a,IL,https://www.cars.com/dealers/5385544/kelowna-motors-ltd-dba-august-mazda/,,,,,2019-01-01
79470b36-62e9-45c0-89d7-9ba43d435542,IL,https://www.cars.com/dealers/5385549/bmw-gallery/,,,,,2019-01-01
69d7c5fc-04b0-4d00-9b5d-19152e4f1ba3,IL,https://www.cars.com/dealers/5386073/house-of-carsinc/,,,,,2019-02-01
97e1b6f2-4b81-4193-874e-1ee06718d1fd,IL,https://www.cars.com/dealers/5386025/oakville-toyota/,,,,,2019-02-01
ca56ab9f-4baa-46de-ba20-f77c08536a17,IL,https://www.cars.com/dealers/5386053/subaru-of-sudbury/,,4,,,2019-02-01
732bd494-2ec6-465f-844d-dd203b52728b,IL,https://www.cars.com/dealers/5386689/mercedes-benz-thornhill/,3.5,40,,,2019-03-01
9b355bd1-4278-4631-bf86-79ac65c2aa0b,IL,https://www.cars.com/dealers/5385569/boundary-ford/,,,,,2019-01-01
a26f79b3-806e-46a2-85ea-60a2c6d6d389,IL,https://www.cars.com/dealers/5385565/pickering-honda/,,,,,2019-01-01
53f5b706-c13e-43d7-9cf2-9742a2fad32f,IL,https://www.cars.com/dealers/5385552/crown-auto-group/,,,,,2019-01-01
f8159fb0-cb69-4c09-a69f-857ae087c078,IL,https://www.cars.com/dealers/5386913/carling-motors-mazda/,,47,,,2019-03-01
5416cbf1-97c1-47dd-9fef-e3b65419dcc7,IL,https://www.cars.com/dealers/5385543/rivershore-chrysler/,,,,,2019-01-01
b5d246a8-f3e1-4962-aaef-7f7ecaefd170,IL,https://www.cars.com/dealers/5386931/crown-toyota-scion/,4.2,324,,,2019-03-01
108be5e8-2640-4ef4-b640-7adb45dd8ebb,IL,https://www.cars.com/dealers/5390462/moosomin-dodge/,,1,,,2019-10-01
7eec6572-d4f4-4183-8f5e-c5eb7e73d6dc,IL,https://www.cars.com/dealers/5386028/birchwood-ford/,,,,,2019-02-01
9222350a-0f2b-4dd6-828b-5b3e5caecd88,IL,https://www.cars.com/dealers/5385559/saint-john-toyota/,,,,,2019-01-01
09d33f48-02eb-4ea8-8209-c82b4b81f728,IL,https://www.cars.com/dealers/5385540/roadway-auto-and-sport/,,,,,2019-01-01
97558cb5-04bc-47f1-969c-e5702f641977,IL,https://www.cars.com/dealers/5386923/crown-winnipeg-honda/,4.4,464,,,2019-03-01
2daaecf1-e62b-45fc-a13d-deb2b537a3c4,IL,https://www.cars.com/dealers/5385571/prince-george-motors/,,,,,2019-01-01
8f93da83-bb5e-4d13-a0f1-74132b650122,IL,https://www.cars.com/dealers/5385561/pickering-automobiles-inc/,,,,,2019-01-01
0442af7e-880a-4817-912c-45275755572b,IL,https://www.cars.com/dealers/5386701/valley-toyota/,,4,,,2019-03-01
ebd6d21a-1147-45fd-b214-a293e998f1cb,IL,https://www.cars.com/dealers/5386915/mercedes-benz-midtown/,4.1,48,,,2019-03-01
79b95cb3-9fe7-443d-aabe-37d7f75329d6,IN,https://www.cars.com/dealers/14817/devoe-chevrolet/,,44,77,https://www.cars.com/dealers/14817/devoe-chevrolet/inventory/,2004-02-01
8fb74eed-cd33-455c-a3a0-c4a407ffb438,IN,https://www.cars.com/dealers/5396460/moto-cars-usa/,,4,15,https://www.cars.com/dealers/5396460/moto-cars-usa/inventory/,2020-12-01
dab3ee3f-7ddf-479d-830b-1326e504b279,IN,https://www.cars.com/dealers/6061308/brothers-auto-haus-elwood/,,2,50,https://www.cars.com/dealers/6061308/brothers-auto-haus-elwood/inventory/,
58807ad1-885e-4826-a5b4-97a728380498,IN,https://www.cars.com/dealers/6061059/smart-start-auto/,,,25,https://www.cars.com/dealers/6061059/smart-start-auto/inventory/,
2cb18047-e94b-458a-86d5-db4dcae0ca74,IN,https://www.cars.com/dealers/5396443/unlimited-motors/,5.0,68,178,https://www.cars.com/dealers/5396443/unlimited-motors/inventory/,2020-12-01
580a3e63-4eda-4fd5-a9a1-6c85a834aba4,IN,https://www.cars.com/dealers/187060/hembree-motors-sales-inc/,,4,9,https://www.cars.com/dealers/187060/hembree-motors-sales-inc/inventory/,2022-08-01
fbaf854a-ea59-4cb6-9d87-445fb4aae350,IN,https://www.cars.com/dealers/208887/kia-of-muncie/,4.6,116,121,https://www.cars.com/dealers/208887/kia-of-muncie/inventory/,2011-12-01
b0ebcc41-7379-47d1-aa8d-4c79eb84ac31,IN,https://www.cars.com/dealers/6035268/greg-hubler-hyundai/,,,70,https://www.cars.com/dealers/6035268/greg-hubler-hyundai/inventory/,
1da8120d-fbb7-4743-9a1d-dd6ae4ee4990,IN,https://www.cars.com/dealers/15267/all-american-chevrolet-cadillac-of-muncie/,,28,145,https://www.cars.com/dealers/15267/all-american-chevrolet-cadillac-of-muncie/inventory/,2015-11-01
1d393f47-32df-4f89-8d8c-15906efe5c24,IN,https://www.cars.com/dealers/15259/toyota-of-muncie/,4.9,304,119,https://www.cars.com/dealers/15259/toyota-of-muncie/inventory/,2009-04-01
003e196f-5940-4070-82b8-62f84b3c98e7,IN,https://www.cars.com/dealers/6061788/ed-martin-buick-gmc-of-anderson/,,,81,https://www.cars.com/dealers/6061788/ed-martin-buick-gmc-of-anderson/inventory/,
9a4c6b1a-5f7e-45a5-acfd-7b6b3fadc5f4,IN,https://www.cars.com/dealers/6061787/ed-martin-ford/,4.9,112,84,https://www.cars.com/dealers/6061787/ed-martin-ford/inventory/,
621727d2-5ef9-4087-9ec4-55d633df0706,IN,https://www.cars.com/dealers/5390705/ron-greenwell-automotive/,,4,34,https://www.cars.com/dealers/5390705/ron-greenwell-automotive/inventory/,2019-10-01
efda8c21-b486-48b9-b970-263effcdf409,IN,https://www.cars.com/dealers/15281/sam-pierce-chevrolet/,3.7,60,220,https://www.cars.com/dealers/15281/sam-pierce-chevrolet/inventory/,2019-02-01
c811add7-d92f-44f7-8ce8-fe4b0df3c074,IN,https://www.cars.com/dealers/178021/stoops-automotive-group/,4.9,688,279,https://www.cars.com/dealers/178021/stoops-automotive-group/inventory/,2007-04-01
013aadd5-0082-44fc-a414-95a851ca0d5d,IN,https://www.cars.com/dealers/6061053/auto-discount-mall/,,44,25,https://www.cars.com/dealers/6061053/auto-discount-mall/inventory/,
8a060d2a-2c3b-4a28-b819-d2b18f06ff34,IN,https://www.cars.com/dealers/208709/ed-martin-chrysler-dodge-jeep-ram/,4.6,388,141,https://www.cars.com/dealers/208709/ed-martin-chrysler-dodge-jeep-ram/inventory/,2011-12-01
97e0ae5b-f02a-4252-8ede-854dfabbce37,IN,https://www.cars.com/dealers/5350776/ed-martin-nissan-of-anderson/,4.9,204,64,https://www.cars.com/dealers/5350776/ed-martin-nissan-of-anderson/inventory/,2018-01-01
e7ef052e-432d-4a59-b5a9-e6ba7254b3a1,IN,https://www.cars.com/dealers/27345/ed-martin-chevrolet-cadillac/,4.3,280,126,https://www.cars.com/dealers/27345/ed-martin-chevrolet-cadillac/inventory/,2007-04-01
eb2142ac-35b5-48b5-a749-6a3ea3022ef3,IN,https://www.cars.com/dealers/14824/tom-wood-honda/,4.2,864,173,https://www.cars.com/dealers/14824/tom-wood-honda/inventory/,2013-10-01
883b23f8-f6ad-42ff-99fb-09463accd6fd,IN,https://www.cars.com/dealers/15260/bill-gaddis-chrysler-dodge-jeep/,4.8,380,58,https://www.cars.com/dealers/15260/bill-gaddis-chrysler-dodge-jeep/inventory/,2004-04-01
ecaa1d28-b896-48f9-9459-8d40edc5ed26,IN,https://www.cars.com/dealers/6059295/moto-cars-usa-muncie/,,,15,https://www.cars.com/dealers/6059295/moto-cars-usa-muncie/inventory/,
83aef387-6ca1-4661-a06d-7fc09570be52,IN,https://www.cars.com/dealers/6057808/rightdrive/,4.2,8,104,https://www.cars.com/dealers/6057808/rightdrive/inventory/,2022-08-01
495f0c7e-615e-40a6-9a4e-03c5e91cc26e,IN,https://www.cars.com/dealers/6034453/greg-hubler-ford/,2.9,32,159,https://www.cars.com/dealers/6034453/greg-hubler-ford/inventory/,
d6152a46-530b-4160-8c09-08a00013d4ce,IN,https://www.cars.com/dealers/15168/mike-anderson-chevrolet-gas-city/,,72,42,https://www.cars.com/dealers/15168/mike-anderson-chevrolet-gas-city/inventory/,2018-01-01
807d42df-1c45-475e-aaf4-3e4af0f792e7,IA,https://www.cars.com/dealers/5396504/deyarman-ford/,4.3,92,202,https://www.cars.com/dealers/5396504/deyarman-ford/inventory/,2021-01-01
f0b5485d-e87a-480e-b0b6-b6d45d285db1,IA,https://www.cars.com/dealers/6060604/westrum-enterprises-llc/,,,9,https://www.cars.com/dealers/6060604/westrum-enterprises-llc/inventory/,
ed4b92df-a6c1-43f7-9ff8-04474abc380b,IA,https://www.cars.com/dealers/5376874/performance-auto/,,4,33,https://www.cars.com/dealers/5376874/performance-auto/inventory/,2017-09-01
006b61d2-2bb9-4045-a005-b98ea3ae8acf,IA,https://www.cars.com/dealers/194263/select-auto-sales/,3.8,16,22,https://www.cars.com/dealers/194263/select-auto-sales/inventory/,2015-06-01
26e81fce-0d1c-4072-bb4a-c5d2294eb429,IA,https://www.cars.com/dealers/5363584/dons-auto-truck/,,8,38,https://www.cars.com/dealers/5363584/dons-auto-truck/inventory/,2015-10-01
c9a70e77-5fe9-4544-a480-7154d629d72a,IA,https://www.cars.com/dealers/182450/moss-motors/,,28,100,https://www.cars.com/dealers/182450/moss-motors/inventory/,2007-01-01
5bc48f81-4257-4f8e-9ffd-922125e37cb3,IA,https://www.cars.com/dealers/16299/deery-brothers-chevrolet/,2.1,64,153,https://www.cars.com/dealers/16299/deery-brothers-chevrolet/inventory/,2016-11-01
249e42a5-58e5-4639-be8a-42683b14d272,IA,https://www.cars.com/dealers/6050605/deyarman-chrysler-dodge-jeep-ram/,,,50,https://www.cars.com/dealers/6050605/deyarman-chrysler-dodge-jeep-ram/inventory/,
314943b5-51d6-4ce2-ae62-c84c5259c72b,IA,https://www.cars.com/dealers/6050698/deyarman-gmc/,,3,11,https://www.cars.com/dealers/6050698/deyarman-gmc/inventory/,
12c3aac6-848e-46da-b76b-6cddc4f764ef,IA,https://www.cars.com/dealers/6050603/deyarman-chevrolet/,,,26,https://www.cars.com/dealers/6050603/deyarman-chevrolet/inventory/,
933d507d-3122-4bc5-a8db-1b2b8079efc7,IA,https://www.cars.com/dealers/192085/carrikers-auto-outlet/,,1,41,https://www.cars.com/dealers/192085/carrikers-auto-outlet/inventory/,2019-06-01
238cd263-a201-4568-a1cd-633d0f2a9e51,IA,https://www.cars.com/dealers/201181/aztec-motors/,,20,52,https://www.cars.com/dealers/201181/aztec-motors/inventory/,2010-08-01
3251a24b-cd30-4540-bd9a-2dbcee91c8d8,IA,https://www.cars.com/dealers/5364481/u-save-budget-lot/,,,51,https://www.cars.com/dealers/5364481/u-save-budget-lot/inventory/,2020-07-01
9dff8fd7-894c-48bf-8619-93ca717f395c,IA,https://www.cars.com/dealers/5364499/toms-trucks/,,4,100,https://www.cars.com/dealers/5364499/toms-trucks/inventory/,2020-07-01
22115cba-e259-4d59-8914-29f46892307c,IA,https://www.cars.com/dealers/165835/kars-inc-pleasant-hill/,,8,61,https://www.cars.com/dealers/165835/kars-inc-pleasant-hill/inventory/,2005-09-01
6b8617f7-1545-454a-9c56-2b5d0826f602,IA,https://www.cars.com/dealers/84239/toms-auto-sales/,2.3,100,242,https://www.cars.com/dealers/84239/toms-auto-sales/inventory/,2020-07-01
dcafe92e-13c0-4040-bca8-66603c0c34af,IA,https://www.cars.com/dealers/184642/sams-riverside-inc/,,32,176,https://www.cars.com/dealers/184642/sams-riverside-inc/inventory/,2008-07-01
85899c12-24a3-4bfb-9caa-840f6b1f1cae,IA,https://www.cars.com/dealers/5355345/kars-inc-des-moines/,,4,53,https://www.cars.com/dealers/5355345/kars-inc-des-moines/inventory/,2015-04-01
318bed16-2a83-42dd-beba-435233770873,IA,https://www.cars.com/dealers/6059399/iowa-auto-exchange/,,,26,https://www.cars.com/dealers/6059399/iowa-auto-exchange/inventory/,
0f3977b9-75d1-479b-ab23-16e8002b510c,IA,https://www.cars.com/dealers/2427928/mckee-auto/,4.9,44,80,https://www.cars.com/dealers/2427928/mckee-auto/inventory/,2022-11-01
02d4816d-2d94-4e83-8fed-f5ef2eeede52,IA,https://www.cars.com/dealers/6061850/us-motors/,,,12,https://www.cars.com/dealers/6061850/us-motors/inventory/,
ed837df8-183c-4ea8-bf73-53c2257061a5,IA,https://www.cars.com/dealers/205916/reliable-motors-des-moines/,4.4,52,11,https://www.cars.com/dealers/205916/reliable-motors-des-moines/inventory/,2011-07-01
632b356b-de34-4a8a-ab54-c7bb1b744963,IA,https://www.cars.com/dealers/196205/certified-auto-sales/,,20,31,https://www.cars.com/dealers/196205/certified-auto-sales/inventory/,2009-08-01
a27d1956-053b-4f93-bcf8-1e97d6450125,IA,https://www.cars.com/dealers/105258/johns-auto-salesinc/,,4,36,https://www.cars.com/dealers/105258/johns-auto-salesinc/inventory/,2003-12-01
7d99f62e-11b2-4801-81c6-ef4e3d4d4267,IA,https://www.cars.com/dealers/5386493/bob-brown-pre-owned-merle-hay/,,,42,https://www.cars.com/dealers/5386493/bob-brown-pre-owned-merle-hay/inventory/,2019-03-01
1c45fa27-e8d0-4700-928f-17bdf25f4229,KS,https://www.cars.com/dealers/5384179/reed-chrysler-dodge-jeep-ram-hyundai/,,64,182,https://www.cars.com/dealers/5384179/reed-chrysler-dodge-jeep-ram-hyundai/inventory/,2020-12-01
0a4e275e-3949-4386-9908-ef79d9860e32,KS,https://www.cars.com/dealers/20029/zeck-ford/,4.9,1568,313,https://www.cars.com/dealers/20029/zeck-ford/inventory/,2003-10-01
f6df206f-6408-4073-b17e-dae6e23061fd,KS,https://www.cars.com/dealers/106826/luxury-imports-leavenworth/,4.8,521,106,https://www.cars.com/dealers/106826/luxury-imports-leavenworth/inventory/,2004-03-01
5dc2ec37-1813-4bbe-959e-10dbad931301,KS,https://www.cars.com/dealers/5335280/hilltop-motors/,4.8,68,34,https://www.cars.com/dealers/5335280/hilltop-motors/inventory/,2018-06-01
46b58d79-f8f8-4422-9153-56be4056418f,KS,https://www.cars.com/dealers/20030/main-street-chrysler-dodge-jeep-ram-of-lansing/,3.7,264,145,https://www.cars.com/dealers/20030/main-street-chrysler-dodge-jeep-ram-of-lansing/inventory/,2003-07-01
6686bfc2-21c1-49e6-9460-67010ccfad8c,KS,https://www.cars.com/dealers/113015/thoroughbred-ford-of-platte-city/,3.6,155,77,https://www.cars.com/dealers/113015/thoroughbred-ford-of-platte-city/inventory/,2013-01-01
745fcd95-3b15-467c-b49f-c167b5d63f85,KS,https://www.cars.com/dealers/183057/lansing-auto-mart/,,36,,,2007-03-01
06fa5155-2703-4127-ac01-8fbb598db6fe,KS,https://www.cars.com/dealers/5378266/airport-chrysler-dodge-jeep-ram/,,12,127,https://www.cars.com/dealers/5378266/airport-chrysler-dodge-jeep-ram/inventory/,2019-02-01
3ad3d477-ffcb-47e8-865b-47b4257794d6,KS,https://www.cars.com/dealers/19812/rolling-hills-auto-plaza/,4.5,344,103,https://www.cars.com/dealers/19812/rolling-hills-auto-plaza/inventory/,2006-07-01
c3d54191-6a01-4ebb-948a-a9e778f0311c,KS,https://www.cars.com/dealers/6059937/victory-buick-gmc/,,24,134,https://www.cars.com/dealers/6059937/victory-buick-gmc/inventory/,
37fffb71-9c93-4922-bc14-7b8ba39e1205,KS,https://www.cars.com/dealers/153058/anderson-ford-lincoln-kia-mitsubishi-of-st-joseph/,3.7,488,189,https://www.cars.com/dealers/153058/anderson-ford-lincoln-kia-mitsubishi-of-st-joseph/inventory/,2006-06-01
d988f6f9-a414-4f32-9c44-a49836cb2eed,KS,https://www.cars.com/dealers/19794/dennis-sneed-ford/,4.7,892,177,https://www.cars.com/dealers/19794/dennis-sneed-ford/inventory/,2004-02-01
f65e5ebc-a819-49eb-a598-e95f14ad9c8b,KS,https://www.cars.com/dealers/81130/honda-of-tiffany-springs/,4.7,848,137,https://www.cars.com/dealers/81130/honda-of-tiffany-springs/inventory/,2009-01-01
9bd651da-7ba4-49b6-bdd3-e7333510010c,KS,https://www.cars.com/dealers/5397807/reiselman-nissan/,4.2,12,215,https://www.cars.com/dealers/5397807/reiselman-nissan/inventory/,2021-04-01
7cb34df7-1de9-4f9b-b4f0-38913a7f7a5f,KS,https://www.cars.com/dealers/152617/reed-buick-gmc/,4.2,292,133,https://www.cars.com/dealers/152617/reed-buick-gmc/inventory/,2020-08-01
750e710e-9586-482d-b108-df82a89c8820,KS,https://www.cars.com/dealers/107889/hendrick-lexus-kansas-city-north/,4.9,380,76,https://www.cars.com/dealers/107889/hendrick-lexus-kansas-city-north/inventory/,2004-12-01
6f766012-7264-4d01-b5d5-076a64031199,KS,https://www.cars.com/dealers/19734/dave-littleton-ford/,4.2,40,70,https://www.cars.com/dealers/19734/dave-littleton-ford/inventory/,2004-02-01
4192bfa2-b6e0-4780-bd0b-10aad6ff5fae,KS,https://www.cars.com/dealers/5388797/victory-chevrolet-of-smithville/,4.4,20,115,https://www.cars.com/dealers/5388797/victory-chevrolet-of-smithville/inventory/,2019-07-01
67f92738-f0de-4e7c-82ad-9224f855a969,KS,https://www.cars.com/dealers/182177/victory-chevrolet-of-savannah/,3.1,36,97,https://www.cars.com/dealers/182177/victory-chevrolet-of-savannah/inventory/,
59822734-efd8-4a0c-94c2-660fa904a59f,KS,https://www.cars.com/dealers/19742/thoroughbred-ford/,4.1,1100,258,https://www.cars.com/dealers/19742/thoroughbred-ford/inventory/,2001-12-01
4a832d66-dac5-4460-a6e9-b60c2c4f9b0e,KS,https://www.cars.com/dealers/2559940/robert-baum-motors/,,3,0,https://www.cars.com/dealers/2559940/robert-baum-motors/inventory/,2018-05-01
528fdd8a-8ab2-4243-b6a9-d00bd2cea70f,KS,https://www.cars.com/dealers/5383086/ellis-boys-chrysler-dodge-jeep-ram/,,,66,https://www.cars.com/dealers/5383086/ellis-boys-chrysler-dodge-jeep-ram/inventory/,2018-10-01
c881a512-1138-45d4-83b9-bee06ef023b1,KS,https://www.cars.com/dealers/152780/foster-ford-inc/,3.2,8,29,https://www.cars.com/dealers/152780/foster-ford-inc/inventory/,2017-04-01
497080c2-4881-4cb6-89eb-3f7865b05303,KS,https://www.cars.com/dealers/81087/legends-toyota/,4.2,308,59,https://www.cars.com/dealers/81087/legends-toyota/inventory/,2016-09-01
ccfe4e36-63eb-4ee8-b9f9-d92d0eabd398,KS,https://www.cars.com/dealers/201267/legends-honda/,3.9,227,52,https://www.cars.com/dealers/201267/legends-honda/inventory/,2018-12-01
2d0da515-7381-47d3-b0d2-6ac3b39bf7ff,KY,https://www.cars.com/dealers/193516/obrien-ford/,4.5,352,75,https://www.cars.com/dealers/193516/obrien-ford/inventory/,2010-07-01
e2a1c280-8030-4986-bef0-b2171014a9fb,KY,https://www.cars.com/dealers/5395476/martins-auto-sales-and-lease/,,1,10,https://www.cars.com/dealers/5395476/martins-auto-sales-and-lease/inventory/,2023-02-01
d7889459-2e3c-4de0-b662-069938f268b9,KY,https://www.cars.com/dealers/82445/shelbyville-chrysler-products/,3.3,244,179,https://www.cars.com/dealers/82445/shelbyville-chrysler-products/inventory/,2017-02-01
6edd2b29-0366-497a-9443-74310eed8fb2,KY,https://www.cars.com/dealers/189519/bob-allen-cdjr-of-frankfort/,4.9,268,111,https://www.cars.com/dealers/189519/bob-allen-cdjr-of-frankfort/inventory/,2016-09-01
